claim_id,customer_id,incident_cause,claim_date,claim_area,police_report,claim_type,claim_amount,total_policy_claims,fraudulent,gender,DateOfBirth,State,Contact,Segment,Age,AgeCategory,Region
50800999,51669975,Other causes,2018-09-19,Home,Yes,Injury only,38950.0,1,No,Female,1988-02-05,North Dakota,975-463-9541,Silver,36,Adult,Midwest
14230070,3205230,Driver error,2018-08-23,Auto,No,Material only,2730.0,3,No,Male,1977-03-10,North Carolina,352-354-2546,Platinum,47,Adult,South
36599575,87596868,Driver error,2018-10-09,Auto,Unknown,Injury only,33330.0,2,No,Male,1961-11-18,Arizona,573-396-3182,Silver,62,Adult,West
28084004,82089910,Driver error,2018-06-03,Auto,No,Material only,2780.0,1,No,Male,1973-10-09,Florida,257-248-4825,Silver,50,Adult,South
87294246,57452643,Crime,2017-01-21,Home,No,Material only,1380.0,3,No,Female,1981-07-10,Hawaii,348-562-2673,Platinum,43,Adult,West
91386759,65208809,Natural causes,2018-10-30,Auto,No,Material only,2290.0,1,No,Male,1964-04-22,Virginia,286-128-6132,Platinum,60,Adult,South
47457836,6756905,Driver error,2017-01-21,Auto,No,Material only,2320.0,3,No,Male,1997-10-21,Nebraska,924-427-8125,Silver,26,Adult,Midwest
72025178,46850495,Other causes,2017-11-27,Auto,Yes,Material only,2173.5,1,Yes,Male,1962-08-21,Nevada,761-193-2346,Platinum,61,Adult,West
62020796,79539873,Other driver error,2018-09-06,Auto,Yes,Material only,1770.0,1,No,Female,1981-03-15,North Dakota,459-425-4319,Platinum,43,Adult,Midwest
63269067,42364152,Other causes,2017-05-09,Home,No,Material only,2800.0,1,No,Female,1996-07-07,Idaho,529-462-1635,Silver,28,Adult,West
22690595,19888166,Other driver error,2017-05-15,Auto,Yes,Injury only,33080.0,2,No,Male,1990-04-11,Wisconsin,712-651-9613,Gold,34,Adult,Midwest
12376894,11256802,Other driver error,2017-04-18,Auto,No,Material only,2840.0,4,No,Female,1964-10-22,Louisiana,469-345-5617,Silver,59,Adult,South
63226031,61575264,Natural causes,2017-03-16,Auto,No,Material only,1490.0,1,No,Male,1995-07-12,Wyoming,182-385-1392,Gold,29,Adult,West
